100.0	1138
200.0	553
300.0	290
400.0	208
500.0	157
600.0	116
700.0	102
800.0	91
900.0	72
1000.0	54
1100.0	57
1200.0	58
1300.0	47
1400.0	34
1500.0	27
1600.0	28
1700.0	21
1800.0	17
1900.0	21
2000.0	18
2100.0	14
2200.0	8
2300.0	7
2400.0	9
2500.0	12
2600.0	10
2700.0	7
2800.0	3
2900.0	8
3000.0	3
3100.0	4
3200.0	3
3300.0	4
3400.0	5
3500.0	1
3600.0	2
3700.0	1
3800.0	1
3900.0	3
4000.0	3
4400.0	3
4500.0	1
4600.0	1
4700.0	3
4800.0	1
5000.0	1
5200.0	1
