100.0	3041
200.0	808
300.0	328
400.0	213
500.0	160
600.0	122
700.0	92
800.0	89
900.0	83
1000.0	56
1100.0	44
1200.0	33
1300.0	33
1400.0	35
1500.0	19
1600.0	25
1700.0	20
1800.0	14
1900.0	13
2000.0	10
2100.0	9
2200.0	17
2300.0	7
2400.0	11
2500.0	8
2600.0	13
2700.0	4
2800.0	2
2900.0	5
3000.0	1
3100.0	5
3200.0	8
3300.0	4
3400.0	2
3500.0	2
3600.0	2
3700.0	2
3800.0	2
3900.0	1
4000.0	3
4100.0	2
4200.0	4
4400.0	2
4800.0	2
5200.0	1
5300.0	1
5600.0	1
5800.0	1
5900.0	1
7200.0	1
7500.0	1
